icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,squawk,spi,position_source,pulled_at
4bc881,PGT87FD ,Turkey,1783318494,1783318494,30.6768,41.0698,10012.68,False,211.77,293.33,-5.53,10408.92,,False,0,1783318496
4bc881,PGT87FD ,Turkey,1783318797,1783318798,29.9817,41.1268,7947.66,False,204.3,243.69,-12.35,8267.7,,False,0,1783318799
4bc881,PGT87FD ,Turkey,1783319099,1783319100,29.5126,40.828,5318.76,False,170.29,180.52,-7.8,5539.74,,False,0,1783319101
4bc881,PGT87FD ,Turkey,1783319399,1783319399,29.397,40.4084,3467.1,False,157.49,245.7,-7.15,3627.12,,False,0,1783319400
4bc881,PGT87FD ,Turkey,1783319703,1783319703,28.9971,40.5173,2293.62,False,117.41,2.51,-1.95,2407.92,,False,0,1783319704
4bc881,PGT87FD ,Turkey,1783320001,1783320001,29.0469,40.7858,1066.8,False,88.9,57.05,-3.9,1150.62,,False,0,1783320002
4bc883,PGT82MC ,Turkey,1783318493,1783318495,29.0226,41.3931,6804.66,False,208.6,303.53,8.45,7063.74,2326,False,0,1783318496
4bc883,PGT82MC ,Turkey,1783318798,1783318798,28.3234,41.672,8968.74,False,229.45,270.51,7.15,9296.4,2326,False,0,1783318799
4bc883,PGT82MC ,Turkey,1783319100,1783319101,27.6017,41.8929,10363.2,False,214.92,301.29,0.0,10721.34,2326,False,0,1783319101
4bc887,PGT46U  ,Turkey,1783318495,1783318495,29.0485,40.7863,1059.18,False,99.08,58.37,-3.58,1143.0,,False,0,1783318496
4bc887,PGT46U  ,Turkey,1783318742,1783318765,29.2653,40.871,266.7,False,67.42,64.22,-2.28,327.66,,False,0,1783318799
4bc88b,PGT229  ,Turkey,1783318494,1783318494,29.1599,40.8321,777.24,False,90.88,64.16,-5.2,899.16,,False,0,1783318496
4bc88b,PGT229  ,Turkey,1783318639,1783318648,29.2753,40.8748,220.98,False,68.1,64.02,-4.88,281.94,,False,0,1783318799
4bc88e,PGT553  ,Turkey,1783320001,1783320001,31.6551,40.8475,10248.9,False,213.45,287.82,-5.2,10698.48,,False,0,1783320002
4bc88f,PGT142G ,Turkey,1783319398,1783319399,29.5082,40.9716,1699.26,False,132.07,64.13,7.48,1798.32,,False,0,1783319400
4bc88f,PGT142G ,Turkey,1783319703,1783319703,29.2746,41.2457,5067.3,False,196.82,305.1,10.08,5265.42,,False,0,1783319704
4bc88f,PGT142G ,Turkey,1783320001,1783320001,28.6643,41.5666,7955.28,False,221.47,304.69,7.8,8267.7,3266,False,0,1783320002
4bc892,PGT41LW ,Turkey,1783318495,1783318495,36.7288,41.0405,10972.8,False,203.68,266.09,0.33,11452.86,5124,False,0,1783318496
4bc892,PGT41LW ,Turkey,1783318798,1783318798,35.9987,41.0002,10972.8,False,203.28,265.65,0.0,11452.86,5124,False,0,1783318799
4bc892,PGT41LW ,Turkey,1783318835,1783318858,35.9108,40.9951,10972.8,False,202.85,265.34,0.0,11452.86,5124,False,0,1783319101
4bc895,PGT296Z ,Turkey,1783319703,1783319703,29.4779,40.83,1859.28,False,150.38,195.27,6.18,1943.1,,False,0,1783319704
4bc895,PGT296Z ,Turkey,1783320001,1783320001,28.8807,40.778,5943.6,False,200.71,274.41,13.0,6149.34,,False,0,1783320002
4bc896,PGT90KU ,Turkey,1783319100,1783319100,29.3636,40.9188,708.66,False,95.51,64.82,8.13,769.62,,False,0,1783319101
4bc896,PGT90KU ,Turkey,1783319399,1783319400,29.4417,41.1652,4434.84,False,185.53,315.45,11.7,4610.1,,False,0,1783319400
4bc896,PGT90KU ,Turkey,1783319704,1783319704,28.9165,41.5604,7802.88,False,218.26,314.81,7.15,8100.06,2362,False,0,1783319704
4bc896,PGT90KU ,Turkey,1783320002,1783320002,28.3661,41.9996,9646.92,False,227.05,331.0,5.2,9997.44,2362,False,0,1783320002
4bc899,PGT711  ,Turkey,1783318230,1783318242,29.2734,40.874,220.98,False,67.42,64.22,-3.58,281.94,,False,0,1783318496
4bc89a,PGT388  ,Turkey,1783318473,1783318493,27.199,44.2562,10363.2,False,217.16,318.27,0.33,10660.38,5220,False,0,1783318496
4bc89a,PGT388  ,Turkey,1783318473,1783318798,27.199,44.2562,10363.2,False,217.16,318.27,0.33,10660.38,5220,False,0,1783318799
4bc89a,PGT388  ,Turkey,1783318473,1783319099,27.199,44.2562,10363.2,False,217.16,318.27,0.33,10660.38,5220,False,0,1783319101
4bc89a,PGT388  ,Turkey,1783318473,1783319391,27.199,44.2562,10363.2,False,217.16,318.27,0.33,10660.38,5220,False,0,1783319400
4bc89a,PGT388  ,Turkey,1783318473,1783319701,27.199,44.2562,10363.2,False,217.16,318.27,0.33,10660.38,5220,False,0,1783319704
4bc89a,PGT388  ,Turkey,1783318473,1783319992,27.199,44.2562,10363.2,False,56.2,336.25,-0.33,9403.08,5220,False,0,1783320002
4bc8ca,PGT27MP ,Turkey,1783318495,1783318495,27.9519,41.8696,11125.2,False,211.55,306.4,8.78,11506.2,3216,False,0,1783318496
4bc8cc,PGT829W ,Turkey,1783318797,1783318798,29.3837,40.0958,4472.94,False,203.68,330.33,-4.88,4678.68,5107,False,0,1783318799
4bc8cc,PGT829W ,Turkey,1783319100,1783319100,29.0989,40.5394,2674.62,False,145.43,344.19,-7.15,2811.78,5107,False,0,1783319101
4bc8cc,PGT829W ,Turkey,1783319397,1783319397,29.1066,40.8238,906.78,False,99.35,59.85,-0.65,990.6,5107,False,0,1783319400
4bc8cc,PGT829W ,Turkey,1783319593,1783319593,29.2723,40.8849,213.36,False,68.57,64.2,-4.55,274.32,5107,False,0,1783319704
4bc8ce,PGT4055 ,Turkey,1783319099,1783319100,29.4225,40.0885,4297.68,False,176.23,333.29,-3.25,4480.56,0767,False,0,1783319101
4bc8ce,PGT4055 ,Turkey,1783319397,1783319399,29.1336,40.4406,3246.12,False,147.94,296.21,-11.38,3383.28,0767,False,0,1783319400
4bc8ce,PGT4055 ,Turkey,1783319702,1783319703,28.9762,40.654,1836.42,False,115.16,14.22,-6.18,1943.1,0767,False,0,1783319704
4bc8ce,PGT4055 ,Turkey,1783320000,1783320001,29.1581,40.8314,792.48,False,80.53,64.25,-4.88,906.78,0767,False,0,1783320002
4bc8cf,PGT66W  ,Turkey,1783318495,1783318495,27.4695,40.0955,6027.42,False,196.54,17.68,4.55,6263.64,,False,0,1783318496
4bc8cf,PGT66W  ,Turkey,1783318798,1783318798,27.8737,40.4755,5097.78,False,186.77,70.87,-4.55,5341.62,0756,False,0,1783318799
4bc8cf,PGT66W  ,Turkey,1783319100,1783319100,28.4753,40.6303,3177.54,False,166.31,70.11,-9.1,3329.94,0756,False,0,1783319101
4bc8cf,PGT66W  ,Turkey,1783319397,1783319399,28.9164,40.7448,1752.6,False,120.55,71.33,-6.18,1859.28,0756,False,0,1783319400
4bc8cf,PGT66W  ,Turkey,1783319703,1783319703,29.2236,40.8669,487.68,False,65.57,63.43,-2.93,594.36,0756,False,0,1783319704
4bc8cf,PGT66W  ,Turkey,1783319769,1783319771,29.2706,40.8843,213.36,False,66.95,64.03,-3.58,274.32,0756,False,0,1783320002
4bc8d0,PGT1133 ,Turkey,1783319399,1783319399,29.4186,40.9385,1173.48,False,121.96,64.52,15.28,1158.24,,False,0,1783319400
4bc8d0,PGT1133 ,Turkey,1783319703,1783319703,29.3969,41.1773,4564.38,False,189.11,296.5,13.66,4671.06,,False,0,1783319704
4bc8d0,PGT1133 ,Turkey,1783320001,1783320001,28.7402,41.4202,7703.82,False,218.35,295.84,9.75,8001.0,3271,False,0,1783320002
4bc8d6,PGT844X ,Turkey,1783318495,1783318495,32.0947,40.0672,10965.18,False,204.62,283.97,0.0,11445.24,5104,False,0,1783318496
4bc8d6,PGT844X ,Turkey,1783318795,1783318797,31.3832,40.2019,9608.82,False,208.24,283.86,-5.2,10012.68,5104,False,0,1783318799
4bc8d6,PGT844X ,Turkey,1783319100,1783319100,30.6748,40.3239,8008.62,False,206.84,278.15,-4.55,8359.14,5104,False,0,1783319101
4bc8d6,PGT844X ,Turkey,1783319400,1783319400,29.9929,40.3328,7620.0,False,167.08,255.19,-0.33,7932.42,5104,False,0,1783319400
4bc8d6,PGT844X ,Turkey,1783319703,1783319703,29.4223,40.3992,5067.3,False,177.62,296.12,-14.63,5295.9,5104,False,0,1783319704
4bc8d6,PGT844X ,Turkey,1783320001,1783320001,28.8786,40.4545,2423.16,False,131.97,281.92,-0.33,2537.46,5104,False,0,1783320002
4bc8d9,PGT65G  ,Turkey,1783318496,1783318496,27.818,42.1713,10363.2,False,217.12,310.48,0.0,10713.72,2667,False,0,1783318496
4bc8d9,PGT65G  ,Turkey,1783318798,1783318799,27.2092,42.5517,10363.2,False,217.36,309.72,0.0,10706.1,2667,False,0,1783318799
4bc8e1,PGT97JW ,Turkey,1783318493,1783318495,30.5155,41.0294,8435.34,False,214.99,279.64,-5.53,8763.0,,False,0,1783318496
4bc8e1,PGT97JW ,Turkey,1783318798,1783318798,29.7716,40.9877,6400.8,False,206.02,258.91,-1.63,6652.26,,False,0,1783318799
4bc8e1,PGT97JW ,Turkey,1783319099,1783319100,29.5132,40.5983,4549.14,False,168.74,179.83,-5.2,4732.02,,False,0,1783319101
4bc8e1,PGT97JW ,Turkey,1783319397,1783319399,29.106,40.5312,2689.86,False,138.84,294.29,-4.23,2811.78,,False,0,1783319400
4bc8e1,PGT97JW ,Turkey,1783319702,1783319703,29.0193,40.7721,1432.56,False,83.97,52.22,-7.48,1524.0,,False,0,1783319704
4bc8e1,PGT97JW ,Turkey,1783319997,1783319997,29.2573,40.8681,304.8,False,68.1,64.02,-2.93,365.76,,False,0,1783320002
4bcda1,SXS4WY  ,Turkey,1783318495,1783318495,27.1485,42.3099,11582.4,False,213.51,306.18,0.0,11955.78,3211,False,0,1783318496
4bcda6,SXS8UH  ,Turkey,1783318495,1783318495,29.266,40.6427,12192.0,False,225.33,327.4,0.0,12664.44,5341,False,0,1783318496
4bcda6,SXS8UH  ,Turkey,1783318798,1783318798,28.8292,41.1574,12192.0,False,224.31,327.08,0.0,12641.58,5341,False,0,1783318799
4bcda6,SXS8UH  ,Turkey,1783318956,1783319100,28.5982,41.4259,12192.0,False,226.3,326.78,0.0,12626.34,5341,False,0,1783319101
4bcda6,SXS8UH  ,Turkey,1783318956,1783319399,28.5982,41.4259,12192.0,False,226.3,326.78,0.0,12626.34,5341,False,0,1783319400
4bcda6,SXS8UH  ,Turkey,1783318956,1783319702,28.5982,41.4259,12192.0,False,226.3,326.78,0.0,12626.34,5341,False,0,1783319704
4bcda6,SXS8UH  ,Turkey,1783318956,1783320000,28.5982,41.4259,12192.0,False,226.3,326.78,0.0,12626.34,5341,False,0,1783320002
4bcdab,SXS5CX  ,Turkey,1783318799,1783318799,29.3303,40.4309,12192.0,False,228.03,334.48,0.0,12679.68,3231,False,0,1783318799
4bcdab,SXS5CX  ,Turkey,1783319101,1783319101,28.9611,40.9761,12192.0,False,218.68,319.87,0.33,12649.2,3231,False,0,1783319101
4bcdab,SXS5CX  ,Turkey,1783319399,1783319400,28.4584,41.4267,12192.0,False,221.92,319.7,0.0,12633.96,3231,False,0,1783319400
4bcdab,SXS5CX  ,Turkey,1783319544,1783319704,29.3345,41.9663,12192.0,False,56.0,10.59,0.0,11231.88,3231,False,0,1783319704
4bcdab,SXS5CX  ,Turkey,1783319544,1783320002,29.3345,41.9663,12192.0,False,56.0,10.59,0.0,11231.88,3231,False,0,1783320002
4bce46,SXS5LJ  ,Turkey,1783319704,1783319704,29.4883,40.5171,9144.0,False,231.26,329.67,0.0,9486.9,3227,False,0,1783319704
4bce46,SXS5LJ  ,Turkey,1783320001,1783320001,29.0812,41.0462,10363.2,False,227.55,329.72,0.0,10728.96,3227,False,0,1783320002
4bce49,SXS3PU  ,Turkey,1783319100,1783319100,29.9354,40.5839,10363.2,False,229.17,339.78,0.33,10751.82,6322,False,0,1783319101
4bce49,SXS3PU  ,Turkey,1783319369,1783319394,29.6796,41.1048,10363.2,False,230.01,339.58,0.0,10728.96,6322,False,0,1783319400
4bce49,SXS3PU  ,Turkey,1783319449,1783319700,29.6026,41.2602,10363.2,False,230.55,339.22,0.0,10721.34,6322,False,0,1783319704
4bce49,SXS3PU  ,Turkey,1783319449,1783320001,29.6026,41.2602,10363.2,False,230.55,339.22,0.0,10721.34,6322,False,0,1783320002
4bd183,TWI413  ,Turkey,1783318485,1783318495,29.4301,41.6337,9753.6,False,215.61,338.15,0.0,10043.16,6331,False,0,1783318496
4bd183,TWI413  ,Turkey,1783318485,1783318798,29.4301,41.6337,9753.6,False,215.61,338.15,0.0,10043.16,6331,False,0,1783318799
4bd183,TWI413  ,Turkey,1783318485,1783319099,29.4301,41.6337,9753.6,False,215.61,338.15,0.0,10043.16,6331,False,0,1783319101
4bd183,TWI413  ,Turkey,1783318485,1783319397,29.4301,41.6337,9753.6,False,215.61,338.15,0.0,10043.16,6331,False,0,1783319400
4bd183,TWI413  ,Turkey,1783318485,1783319703,29.4301,41.6337,9753.6,False,55.91,296.8,0.0,8793.48,6331,False,0,1783319704
4bd183,TWI413  ,Turkey,1783318485,1783319999,29.4301,41.6337,9753.6,False,55.91,296.8,0.0,8793.48,6331,False,0,1783320002
4bd184,TWI669  ,Turkey,1783318473,1783318493,27.4251,43.5696,9761.22,False,208.02,319.61,0.0,10012.68,6344,False,0,1783318496
4bd184,TWI669  ,Turkey,1783318473,1783318798,27.4251,43.5696,9753.6,False,208.02,319.61,0.0,10012.68,6344,False,0,1783318799
4bd184,TWI669  ,Turkey,1783318473,1783319099,27.4251,43.5696,9753.6,False,208.02,319.61,0.0,10012.68,6344,False,0,1783319101
4bd184,TWI669  ,Turkey,1783318473,1783319396,27.4251,43.5696,9753.6,False,208.02,319.61,0.0,10012.68,6344,False,0,1783319400
4bd184,TWI669  ,Turkey,1783318473,1783319701,27.4251,43.5696,9753.6,False,54.57,45.0,-0.65,8793.48,6344,False,0,1783319704
4bd184,TWI669  ,Turkey,1783318473,1783320001,27.4251,43.5696,9753.6,False,54.57,45.0,-0.65,8793.48,6344,False,0,1783320002
4bd6a6,TCUUF   ,Turkey,1783318495,1783318495,28.528,41.0065,449.58,False,48.18,6.75,0.33,525.78,,False,0,1783318496
4bd6a6,TCUUF   ,Turkey,1783318798,1783318798,28.5451,41.0104,419.1,False,46.66,124.22,0.0,495.3,,False,0,1783318799
4bd6a6,TCUUF   ,Turkey,1783319101,1783319101,28.539,40.983,457.2,False,43.78,340.07,0.33,533.4,,False,0,1783319101
4bd6a6,TCUUF   ,Turkey,1783319392,1783319392,28.3941,41.037,457.2,False,50.16,291.04,1.63,533.4,,False,0,1783319400
4bd6a6,TCUUF   ,Turkey,1783319693,1783319695,28.4814,41.0312,426.72,False,48.45,131.99,0.33,502.92,,False,0,1783319704
4bd6a6,TCUUF   ,Turkey,1783320002,1783320002,28.5272,41.0023,457.2,False,46.92,15.26,0.0,533.4,,False,0,1783320002
4bd8c6,TKJ3YK  ,Turkey,1783318293,1783318489,29.0795,40.8016,914.4,False,93.75,57.09,-4.23,1005.84,5153,False,0,1783318496
4bd8c6,TKJ3YK  ,Turkey,1783318293,1783318489,29.0795,40.8016,914.4,False,93.75,57.09,-4.23,1005.84,5153,False,0,1783318799
4bd8ca,TKJ6ET  ,Turkey,1783320002,1783320002,39.6263,40.0795,10248.9,False,206.56,276.43,4.88,10744.2,0746,False,0,1783320002
4bd91a,HMZ6418 ,Turkey,1783318797,1783318798,36.3992,41.2212,10927.08,False,273.47,77.51,5.2,11369.04,5125,False,0,1783318799
4bd91a,HMZ6418 ,Turkey,1783319100,1783319100,37.3607,41.2005,11277.6,False,269.12,81.98,0.0,11750.04,5125,False,0,1783319101
4bd91a,HMZ6418 ,Turkey,1783319398,1783319399,38.3063,41.2946,11277.6,False,269.66,82.77,0.0,11757.66,5125,False,0,1783319400
4bd91a,HMZ6418 ,Turkey,1783319703,1783319703,39.2824,41.3829,11277.6,False,270.31,83.44,0.0,11757.66,5125,False,0,1783319704
4bd91a,HMZ6418 ,Turkey,1783320001,1783320001,40.2413,41.4615,11285.22,False,274.12,84.08,0.0,11780.52,5125,False,0,1783320002
4bf26b,THS00032,Turkey,1783319673,1783319673,32.5789,40.067,3048.0,False,48.37,60.71,0.33,3185.16,4312,False,0,1783319704
4bf26b,THS00032,Turkey,1783319955,1783319955,32.5783,40.0661,3048.0,False,47.43,86.27,0.33,3185.16,4312,False,0,1783320002
4cac0a,KZR925  ,Ireland,1783318495,1783318496,39.6707,40.4846,10370.82,False,205.83,252.7,-0.33,10858.5,3414,False,0,1783318496
4cac0a,KZR925  ,Ireland,1783318798,1783318798,38.9769,40.3184,10355.58,False,201.75,252.49,0.0,10835.64,3414,False,0,1783318799
4cac0a,KZR925  ,Ireland,1783319100,1783319101,38.2902,40.1492,10370.82,False,206.77,251.88,0.0,10850.88,3414,False,0,1783319101
4cadd3,AYN7951 ,Ireland,1783318495,1783318495,40.0844,40.5838,10355.58,False,207.65,253.0,0.0,10858.5,0603,False,0,1783318496
4cadd3,AYN7951 ,Ireland,1783318798,1783318798,39.3817,40.418,10355.58,False,204.21,252.71,0.0,10858.5,0603,False,0,1783318799
4cadd3,AYN7951 ,Ireland,1783319100,1783319100,38.7007,40.2402,10370.82,False,205.73,229.26,0.33,10866.12,0603,False,0,1783319101
4caf1b,AYN7817 ,Ireland,1783319101,1783319101,41.3296,41.0438,10363.2,False,217.03,251.05,-0.33,10843.26,3471,False,0,1783319101
4caf1b,AYN7817 ,Ireland,1783319399,1783319399,40.6078,40.8542,10370.82,False,213.31,250.56,0.0,10843.26,3471,False,0,1783319400
4caf1b,AYN7817 ,Ireland,1783319704,1783319704,39.8905,40.6604,10370.82,False,212.51,250.34,0.33,10850.88,3471,False,0,1783319704
4caf1b,AYN7817 ,Ireland,1783320002,1783320002,39.1993,40.4683,10370.82,False,209.48,249.74,0.0,10850.88,3471,False,0,1783320002
4d0105,CLX92   ,Luxembourg,1783318496,1783318496,41.855,40.9297,9753.6,False,239.08,273.21,0.33,10203.18,3222,False,0,1783318496
4d0105,CLX92   ,Luxembourg,1783318799,1783318799,40.998,40.9628,9753.6,False,237.94,272.73,0.0,10195.56,3222,False,0,1783318799
4d0105,CLX92   ,Luxembourg,1783319100,1783319100,40.1579,40.9872,9753.6,False,232.18,272.16,0.0,10187.94,3222,False,0,1783319101
4d0105,CLX92   ,Luxembourg,1783319399,1783319400,39.3357,41.0399,9753.6,False,233.61,276.7,0.0,10180.32,3222,False,0,1783319400
4d0105,CLX92   ,Luxembourg,1783319703,1783319704,38.4983,41.1152,9753.6,False,233.49,276.45,0.0,10165.08,3222,False,0,1783319704
4d0105,CLX92   ,Luxembourg,1783320002,1783320002,37.6746,41.183,9753.6,False,233.55,276.58,-0.33,10157.46,3222,False,0,1783320002
4d200f,WZZ1004 ,Malta,1783318798,1783318798,27.2969,41.1348,10675.62,False,259.29,89.55,0.0,11064.24,3702,False,0,1783318799
4d200f,WZZ1004 ,Malta,1783319100,1783319100,28.2286,41.1366,10668.0,False,260.31,90.23,0.0,11056.62,3702,False,0,1783319101
4d200f,WZZ1004 ,Malta,1783319399,1783319399,29.1591,41.1219,10668.0,False,261.19,97.81,0.0,11064.24,3702,False,0,1783319400
4d200f,WZZ1004 ,Malta,1783319703,1783319703,30.0757,40.9698,10675.62,False,259.2,102.96,0.0,11079.48,3702,False,0,1783319704
4d200f,WZZ1004 ,Malta,1783320001,1783320001,30.9593,40.7953,10668.0,False,257.73,107.42,0.0,11079.48,3702,False,0,1783320002
4d208f,WMT3574 ,Malta,1783318274,1783318277,32.748,40.4884,10660.38,False,260.0,101.07,0.0,11102.34,3727,False,0,1783318496
4d208f,,Malta,1783319701,1783319703,37.0699,40.1121,10675.62,False,261.36,89.21,0.0,11170.92,3727,False,0,1783319704
4d208f,WMT3574 ,Malta,1783320001,1783320001,37.9877,40.1199,10675.62,False,262.37,89.66,0.0,11178.54,3727,False,0,1783320002
4d20bc,WMT6002 ,Malta,1783319359,1783319399,27.4481,42.8971,10675.62,False,256.52,92.87,0.33,10995.66,0204,False,0,1783319400
4d20bc,WMT6002 ,Malta,1783319359,1783319702,27.4481,42.8971,10660.38,False,256.52,92.87,0.33,10995.66,0204,False,0,1783319704
4d20bc,WMT6002 ,Malta,1783319359,1783320001,27.4481,42.8971,10668.0,False,256.52,92.87,0.33,10995.66,0204,False,0,1783320002
4d20bd,WZZ891  ,Malta,1783318231,1783318344,31.7675,40.7609,7429.5,False,189.77,123.39,-6.5,7688.58,4241,False,0,1783318496
4d2100,WMT615  ,Malta,1783318476,1783318495,28.5904,42.6188,10972.8,False,215.15,317.23,0.0,11308.08,6320,False,0,1783318496
4d2100,WMT615  ,Malta,1783318476,1783318796,28.5904,42.6188,10751.82,False,215.15,317.23,0.0,11308.08,6320,False,0,1783318799
4d2100,WMT615  ,Malta,1783318476,1783319098,28.5904,42.6188,9471.66,False,215.15,317.23,0.0,11308.08,6320,False,0,1783319101
4d2100,WMT615  ,Malta,1783318476,1783319399,28.5904,42.6188,6865.62,False,215.15,317.23,0.0,11308.08,6320,False,0,1783319400
4d2100,WMT615  ,Malta,1783318476,1783319698,28.5904,42.6188,4838.7,False,40.07,285.64,-6.5,4693.92,6320,False,0,1783319704
4d2371,VJT779  ,Malta,1783320001,1783320001,28.7845,41.3306,1226.82,False,98.55,31.12,15.28,1310.64,,False,0,1783320002
4d23c4,GTR1986 ,Malta,1783318496,1783318496,37.2776,41.2444,10972.8,False,211.52,285.08,0.0,11414.76,2075,False,0,1783318496
4d23c4,GTR1986 ,Malta,1783318798,1783318799,36.5408,41.3894,10972.8,False,209.74,284.34,0.0,11399.52,2075,False,0,1783318799
4d23c4,GTR1986 ,Malta,1783319100,1783319100,35.813,41.5272,10972.8,False,207.74,283.9,0.0,11376.66,2075,False,0,1783319101
4d23c4,GTR1986 ,Malta,1783319284,1783319284,35.3754,41.6076,10972.8,False,204.26,283.55,0.0,11376.66,2075,False,0,1783319400
4d24d6,WZZ97AM ,Malta,1783318495,1783318495,27.4532,40.8997,10058.4,False,236.69,156.83,0.0,10431.78,5440,False,0,1783318496
4d24d6,WZZ97AM ,Malta,1783318798,1783318798,27.7685,40.3024,10050.78,False,235.48,158.2,-0.33,10447.02,5440,False,0,1783318799
4d2501,RYR43YR ,Malta,1783318494,1783318495,29.5281,41.4486,10972.8,False,226.69,338.15,-0.33,11361.42,5450,False,0,1783318496
4d2501,RYR43YR ,Malta,1783318658,1783318797,29.3638,41.7586,10972.8,False,228.13,338.29,0.0,11330.94,5450,False,0,1783318799
4d2501,RYR43YR ,Malta,1783318658,1783319099,29.3638,41.7586,10972.8,False,228.13,338.29,0.0,11330.94,5450,False,0,1783319101
4d2501,RYR43YR ,Malta,1783318658,1783319399,29.3638,41.7586,10972.8,False,228.13,338.29,0.0,11330.94,5450,False,0,1783319400
4d2501,RYR43YR ,Malta,1783318658,1783319703,29.3638,41.7586,10972.8,False,228.13,338.29,0.0,11330.94,5450,False,0,1783319704
4d2501,RYR43YR ,Malta,1783318658,1783320000,29.3638,41.7586,10972.8,False,56.38,334.6,-0.33,10012.68,5450,False,0,1783320002
4d2536,WZZ67JK ,Malta,1783318460,1783318495,27.7215,44.4694,10447.02,False,249.56,125.69,-2.6,10934.7,1000,False,0,1783318496
4d2536,WZZ67JK ,Malta,1783318460,1783318799,27.7215,44.4694,7825.74,False,249.56,125.69,-2.6,10934.7,1000,False,0,1783318799
4d2536,WZZ67JK ,Malta,1783318460,1783319097,27.7215,44.4694,5486.4,False,249.56,125.69,-2.6,10934.7,1000,False,0,1783319101
4d2536,WZZ67JK ,Malta,1783318460,1783319398,27.7215,44.4694,3573.78,False,249.56,125.69,-2.6,10934.7,1000,False,0,1783319400
4d2536,WZZ67JK ,Malta,1783319682,1783319687,27.8618,42.8408,1584.96,False,139.8,218.73,-5.2,1691.64,1000,False,0,1783319704
4d2536,WZZ67JK ,Malta,1783319682,1783319687,27.8618,42.8408,1584.96,False,139.8,218.73,-5.2,1691.64,1000,False,0,1783320002
5001db,MEA201  ,San Marino,1783319099,1783319101,29.5877,40.2128,10370.82,False,225.61,325.4,-0.33,10797.54,5644,False,0,1783319101
5001db,MEA201  ,San Marino,1783319399,1783319399,29.1405,40.7043,10355.58,False,221.05,325.24,0.0,10759.44,5644,False,0,1783319400
5001db,MEA201  ,San Marino,1783319704,1783319704,28.6801,41.2013,10370.82,False,222.65,324.88,0.33,10759.44,5644,False,0,1783319704
5001db,MEA201  ,San Marino,1783320002,1783320002,28.1877,41.6591,10363.2,False,220.08,315.28,0.0,10736.58,5644,False,0,1783320002
503d74,AHY8041 ,Lithuania,1783319703,1783319703,41.3409,41.5134,10363.2,False,211.09,246.75,0.0,10828.02,1321,False,0,1783319704
503d74,AHY8041 ,Lithuania,1783320001,1783320001,40.6567,41.2877,10370.82,False,209.35,246.08,0.0,10835.64,1321,False,0,1783320002
503fc5,ELY5114 ,Lithuania,1783318496,1783318496,40.408,41.4345,7856.22,False,198.7,226.68,10.08,8191.5,6774,False,0,1783318496
503fc5,ELY5114 ,Lithuania,1783318799,1783318799,39.8729,41.0511,10149.84,False,203.4,226.33,4.88,10599.42,6774,False,0,1783318799
503fc5,ELY5114 ,Lithuania,1783319100,1783319101,39.2493,40.7792,10363.2,False,199.97,242.25,0.0,10835.64,6774,False,0,1783319101
503fc5,ELY5114 ,Lithuania,1783319399,1783319400,38.6609,40.4976,10363.2,False,199.35,224.58,0.0,10835.64,6774,False,0,1783319400
503fc5,ELY5114 ,Lithuania,1783319703,1783319703,38.165,40.1095,10363.2,False,196.09,224.26,0.0,10843.26,6774,False,0,1783319704
504e8e,FIE191  ,Republic of Moldova,1783316737,1783318494,32.5727,45.1711,10965.18,False,1.03,270.0,0.0,,5332,False,0,1783318496
504e8e,FIE191  ,Republic of Moldova,1783316737,1783318793,32.5727,45.1711,10965.18,False,1.03,270.0,0.0,,5332,False,0,1783318799
504e8e,FIE191  ,Republic of Moldova,1783316737,1783319094,32.5727,45.1711,10965.18,False,1.03,270.0,0.0,,5332,False,0,1783319101
504e8e,FIE191  ,Republic of Moldova,1783316737,1783319394,32.5727,45.1711,10965.18,False,1.03,270.0,0.0,,5332,False,0,1783319400
51012d,BRU8192 ,Belarus,1783316389,1783318495,38.2961,40.3868,10668.0,False,271.74,62.61,0.0,11140.44,0770,False,0,1783318496
51012d,BRU8192 ,Belarus,1783316389,1783318796,38.2961,40.3868,10668.0,False,271.74,62.61,0.0,11140.44,0770,False,0,1783318799
51012d,BRU8192 ,Belarus,1783316389,1783319100,38.2961,40.3868,10668.0,False,271.74,62.61,0.0,11140.44,0770,False,0,1783319101
514005,        ,Georgia,1783318495,1783318495,40.2867,41.5792,,True,0.0,0.0,,,7772,False,0,1783318496
514005,        ,Georgia,1783318798,1783318798,40.2867,41.5792,,True,0.0,0.0,,,7772,False,0,1783318799
514005,        ,Georgia,1783319099,1783319101,40.2867,41.5792,,True,0.0,0.0,,,7772,False,0,1783319101
514005,        ,Georgia,1783319399,1783319399,40.2867,41.5792,,True,0.0,0.0,,,7772,False,0,1783319400
514005,        ,Georgia,1783319702,1783319704,40.2867,41.5792,,True,0.0,0.0,,,7772,False,0,1783319704
514005,        ,Georgia,1783320001,1783320001,40.2867,41.5792,,True,0.0,0.0,,,7772,False,0,1783320002
5140d9,CMS582  ,Georgia,1783316379,1783318490,33.6578,44.5186,10355.58,False,31.9,359.08,0.0,11315.7,2305,False,0,1783318496
5140d9,CMS582  ,Georgia,1783316379,1783318795,33.6578,44.5186,10355.58,False,31.9,359.08,0.0,11315.7,2305,False,0,1783318799
